"","X","Y","OBJECTID","stop_id","stop_code","stop_name","stop_desc","platform_code","platform_name","stop_lat","stop_lon","zone_id","stop_address","stop_url","level_id","location_type","parent_station","wheelchair_boarding","municipality","on_street","at_street","vehicle_type","Sidewalk_Width__ft_","Accessibility_Score","Sidewalk_Condition","Sidewalk_Material","Current_Shelter","Routes","Municipality_1","Neighborhood","created_user","created_date","last_edited_user","last_edited_date"
"55",-71.1586470002631,42.2332490002293,646787,"FB-0109-02",NA,"Endicott","Endicott - Commuter Rail - Track 2 (Boston)",2,"Track 2 (Boston)",42.233249,-71.158647,"CR-zone-2",NA,"https://www.mbta.com/stops/place-FB-0109","",0,"place-FB-0109",2,"Dedham",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"56",-71.1742539994833,42.2270789996783,646789,"FB-0118",NA,"Dedham Corporate Center","Dedham Corporate Center - Commuter Rail",NA,"Commuter Rail",42.227079,-71.174254,"CR-zone-2",NA,"https://www.mbta.com/stops/place-FB-0118","",0,"place-FB-0118",1,"Dedham",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"57",-71.1742539994833,42.2270789996783,646790,"FB-0118-01",NA,"Dedham Corporate Center","Dedham Corporate Center - Commuter Rail - Track 1 (Outbound)",1,"Track 1 (Outbound)",42.227079,-71.174254,"CR-zone-2",NA,"https://www.mbta.com/stops/place-FB-0118","",0,"place-FB-0118",1,"Dedham",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"58",-71.1742539994833,42.2270789996783,646791,"FB-0118-02",NA,"Dedham Corporate Center","Dedham Corporate Center - Commuter Rail - Track 2 (Boston)",2,"Track 2 (Boston)",42.227079,-71.174254,"CR-zone-2",NA,"https://www.mbta.com/stops/place-FB-0118","",0,"place-FB-0118",1,"Dedham",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"59",-71.1839610001684,42.221050000061,646793,"FB-0125",NA,"Islington","Islington - Commuter Rail",NA,"Commuter Rail",42.22105,-71.183961,"CR-zone-3",NA,"https://www.mbta.com/stops/place-FB-0125","",0,"place-FB-0125",2,"Westwood",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"60",-71.1839610001684,42.221050000061,646794,"FB-0125-01",NA,"Islington","Islington - Commuter Rail - Track 1 (Outbound)",1,"Track 1 (Outbound)",42.22105,-71.183961,"CR-zone-3",NA,"https://www.mbta.com/stops/place-FB-0125","",0,"place-FB-0125",2,"Westwood",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"61",-71.1839610001684,42.221050000061,646795,"FB-0125-02",NA,"Islington","Islington - Commuter Rail - Track 2 (Boston)",2,"Track 2 (Boston)",42.22105,-71.183961,"CR-zone-3",NA,"https://www.mbta.com/stops/place-FB-0125","",0,"place-FB-0125",2,"Westwood",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"62",-71.1966880005376,42.1968570002737,646797,"FB-0143",NA,"Norwood Depot","Norwood Depot - Commuter Rail",NA,"Commuter Rail",42.196857,-71.196688,"CR-zone-3",NA,"https://www.mbta.com/stops/place-FB-0143","",0,"place-FB-0143",1,"Norwood",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"63",-71.1966880005376,42.1968570002737,646798,"FB-0143-01",NA,"Norwood Depot","Norwood Depot - Commuter Rail - Track 1 (Outbound)",1,"Track 1 (Outbound)",42.196857,-71.196688,"CR-zone-3",NA,"https://www.mbta.com/stops/place-FB-0143","",0,"place-FB-0143",1,"Norwood",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"64",-71.1966880005376,42.1968570002737,646799,"FB-0143-02",NA,"Norwood Depot","Norwood Depot - Commuter Rail - Track 2 (Boston)",2,"Track 2 (Boston)",42.196857,-71.196688,"CR-zone-3",NA,"https://www.mbta.com/stops/place-FB-0143","",0,"place-FB-0143",1,"Norwood",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"65",-71.1996650001171,42.1887749996391,646801,"FB-0148",NA,"Norwood Central","Norwood Central - Commuter Rail",NA,"Commuter Rail",42.188775,-71.199665,"CR-zone-3",NA,"https://www.mbta.com/stops/place-FB-0148","",0,"place-FB-0148",1,"Norwood",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"66",-71.1996650001171,42.1887749996391,646802,"FB-0148-01",NA,"Norwood Central","Norwood Central - Commuter Rail - Track 1 (Outbound)",1,"Track 1 (Outbound)",42.188775,-71.199665,"CR-zone-3",NA,"https://www.mbta.com/stops/place-FB-0148","",0,"place-FB-0148",1,"Norwood",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"67",-71.1996650001171,42.1887749996391,646803,"FB-0148-02",NA,"Norwood Central","Norwood Central - Commuter Rail - Track 2 (Boston)",2,"Track 2 (Boston)",42.188775,-71.199665,"CR-zone-3",NA,"https://www.mbta.com/stops/place-FB-0148","",0,"place-FB-0148",1,"Norwood",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"68",-71.2193660004366,42.1721269999182,646805,"FB-0166-S",NA,"Windsor Gardens","Windsor Gardens - Commuter Rail - Track 1 (All Trains)",1,"Track 1 (All Trains)",42.172127,-71.219366,"CR-zone-4",NA,"https://www.mbta.com/stops/place-FB-0166","",0,"place-FB-0166",2,"Norwood",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"69",-71.2361250004047,42.1591230001417,646807,"FB-0177-S",NA,"Plimptonville","Plimptonville - Commuter Rail - Track 1 (All Trains)",1,"Track 1 (All Trains)",42.159123,-71.236125,"CR-zone-4",NA,"https://www.mbta.com/stops/place-FB-0177","",0,"place-FB-0177",2,"Walpole",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"70",-71.2577900000545,42.1454769997686,646809,"FB-0191-S",NA,"Walpole","Walpole - Commuter Rail - Track 1 (All Trains)",1,"Track 1 (All Trains)",42.145477,-71.25779,"CR-zone-4",NA,"https://www.mbta.com/stops/place-FB-0191","",0,"place-FB-0191",2,"Walpole",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"71",-71.3252169997978,42.1206939999085,646811,"FB-0230-S",NA,"Norfolk","Norfolk - Commuter Rail - Track 1 (All Trains)",1,"Track 1 (All Trains)",42.120694,-71.325217,"CR-zone-5",NA,"https://www.mbta.com/stops/place-FB-0230","",0,"place-FB-0230",1,"Norfolk",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"72",-71.3961020005876,42.0832380001714,646813,"FB-0275-S",NA,"Franklin","Franklin - Commuter Rail - Track 1 (All Trains)",1,"Track 1 (All Trains)",42.083238,-71.396102,"CR-zone-6",NA,"https://www.mbta.com/stops/place-FB-0275","",0,"place-FB-0275",2,"Franklin",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"73",-71.4390199996157,42.0899410004378,646815,"FB-0303-S",NA,"Forge Park/495","Forge Park/495 - Commuter Rail - Track 1 (All Trains)",1,"Track 1 (All Trains)",42.089941,-71.43902,"CR-zone-6",NA,"https://www.mbta.com/stops/place-FB-0303","",0,"place-FB-0303",1,"Franklin",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"74",-71.176189999923,42.3958959999362,646817,"FR-0064",NA,"Belmont","Belmont - Commuter Rail",NA,"Commuter Rail",42.395896,-71.17619,"CR-zone-1",NA,"https://www.mbta.com/stops/place-FR-0064","",0,"place-FR-0064",2,"Belmont",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"75",-71.176189999923,42.3958959999362,646818,"FR-0064-01",NA,"Belmont","Belmont - Commuter Rail - Track 1 (Outbound)",1,"Track 1 (Outbound)",42.395896,-71.17619,"CR-zone-1",NA,"https://www.mbta.com/stops/place-FR-0064","",0,"place-FR-0064",2,"Belmont",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"76",-71.176189999923,42.3958959999362,646819,"FR-0064-02",NA,"Belmont","Belmont - Commuter Rail - Track 2 (Boston)",2,"Track 2 (Boston)",42.395896,-71.17619,"CR-zone-1",NA,"https://www.mbta.com/stops/place-FR-0064","",0,"place-FR-0064",2,"Belmont",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"77",-71.1907439996551,42.3876000004006,646821,"FR-0074",NA,"Waverley","Waverley - Commuter Rail",NA,"Commuter Rail",42.3876,-71.190744,"CR-zone-1",NA,"https://www.mbta.com/stops/place-FR-0074","",0,"place-FR-0074",2,"Belmont",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"78",-71.1907439996551,42.3876000004006,646822,"FR-0074-01",NA,"Waverley","Waverley - Commuter Rail - Track 1 (Outbound)",1,"Track 1 (Outbound)",42.3876,-71.190744,"CR-zone-1",NA,"https://www.mbta.com/stops/place-FR-0074","",0,"place-FR-0074",2,"Belmont",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"79",-71.1907439996551,42.3876000004006,646823,"FR-0074-02",NA,"Waverley","Waverley - Commuter Rail - Track 2 (Boston)",2,"Track 2 (Boston)",42.3876,-71.190744,"CR-zone-1",NA,"https://www.mbta.com/stops/place-FR-0074","",0,"place-FR-0074",2,"Belmont",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"80",-71.2355980002563,42.3742690003604,646825,"FR-0098",NA,"Waltham","Waltham - Commuter Rail",NA,"Commuter Rail",42.374269,-71.235598,"CR-zone-2",NA,"https://www.mbta.com/stops/place-FR-0098","",0,"place-FR-0098",1,"Waltham",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"81",-71.2355980002563,42.3742690003604,646826,"FR-0098-01",NA,"Waltham","Waltham - Commuter Rail - Track 1 (Outbound)",1,"Track 1 (Outbound)",42.374269,-71.235598,"CR-zone-2",NA,"https://www.mbta.com/stops/place-FR-0098","",0,"place-FR-0098",1,"Waltham",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"82",-71.2355980002563,42.3742690003604,646827,"FR-0098-S",NA,"Waltham","Waltham - Commuter Rail - Track 2 (Boston)",2,"Track 2 (Boston)",42.374269,-71.235598,"CR-zone-2",NA,"https://www.mbta.com/stops/place-FR-0098","",0,"place-FR-0098",1,"Waltham",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"83",-71.2600650000103,42.3618979997785,646829,"FR-0115",NA,"Brandeis/Roberts","Brandeis/Roberts - Commuter Rail",NA,"Commuter Rail",42.361898,-71.260065,"CR-zone-2",NA,"https://www.mbta.com/stops/place-FR-0115","",0,"place-FR-0115",1,"Waltham",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"84",-71.2600650000103,42.3618979997785,646830,"FR-0115-01",NA,"Brandeis/Roberts","Brandeis/Roberts - Commuter Rail - Track 1 (Outbound)",1,"Track 1 (Outbound)",42.361898,-71.260065,"CR-zone-2",NA,"https://www.mbta.com/stops/place-FR-0115","",0,"place-FR-0115",1,"Waltham",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"85",-71.2600650000103,42.3618979997785,646831,"FR-0115-02",NA,"Brandeis/Roberts","Brandeis/Roberts - Commuter Rail - Track 2 (Boston)",2,"Track 2 (Boston)",42.361898,-71.260065,"CR-zone-2",NA,"https://www.mbta.com/stops/place-FR-0115","",0,"place-FR-0115",1,"Waltham",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"86",-71.2824110003166,42.3789700003946,646833,"FR-0132",NA,"Kendal Green","Kendal Green - Commuter Rail",NA,"Commuter Rail",42.37897,-71.282411,"CR-zone-3",NA,"https://www.mbta.com/stops/place-FR-0132","",0,"place-FR-0132",2,"Weston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"87",-71.2824110003166,42.3789700003946,646834,"FR-0132-01",NA,"Kendal Green","Kendal Green - Commuter Rail - Track 1",1,"Track 1",42.37897,-71.282411,"CR-zone-3",NA,"https://www.mbta.com/stops/place-FR-0132","",0,"place-FR-0132",2,"Weston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"88",-71.2824110003166,42.3789700003946,646835,"FR-0132-02",NA,"Kendal Green","Kendal Green - Commuter Rail - Track 2",2,"Track 2",42.37897,-71.282411,"CR-zone-3",NA,"https://www.mbta.com/stops/place-FR-0132","",0,"place-FR-0132",2,"Weston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"89",-71.2892030005418,42.3857549999667,646837,"FR-0137",NA,"Hastings","Hastings - Commuter Rail",NA,"Commuter Rail",42.385755,-71.289203,"CR-zone-3",NA,"https://www.mbta.com/stops/place-FR-0137","",0,"place-FR-0137",2,"Weston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"90",-71.2892030005418,42.3857549999667,646838,"FR-0137-01",NA,"Hastings","Hastings - Commuter Rail - Track 1",1,"Track 1",42.385755,-71.289203,"CR-zone-3",NA,"https://www.mbta.com/stops/place-FR-0137","",0,"place-FR-0137",2,"Weston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"91",-71.2892030005418,42.3857549999667,646839,"FR-0137-02",NA,"Hastings","Hastings - Commuter Rail - Track 2",2,"Track 2",42.385755,-71.289203,"CR-zone-3",NA,"https://www.mbta.com/stops/place-FR-0137","",0,"place-FR-0137",2,"Weston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"92",-71.3023570000158,42.3956250001414,646841,"FR-0147",NA,"Silver Hill","Silver Hill - Commuter Rail",NA,"Commuter Rail",42.395625,-71.302357,"CR-zone-3",NA,"https://www.mbta.com/stops/place-FR-0147","",0,"place-FR-0147",2,"Weston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"93",-71.3023570000158,42.3956250001414,646842,"FR-0147-01",NA,"Silver Hill","Silver Hill - Commuter Rail - Track 1",1,"Track 1",42.395625,-71.302357,"CR-zone-3",NA,"https://www.mbta.com/stops/place-FR-0147","",0,"place-FR-0147",2,"Weston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"94",-71.3023570000158,42.3956250001414,646843,"FR-0147-02",NA,"Silver Hill","Silver Hill - Commuter Rail - Track 2",2,"Track 2",42.395625,-71.302357,"CR-zone-3",NA,"https://www.mbta.com/stops/place-FR-0147","",0,"place-FR-0147",2,"Weston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"95",-71.3254039996242,42.4134199997341,646845,"FR-0167",NA,"Lincoln","Lincoln - Commuter Rail",NA,"Commuter Rail",42.41342,-71.325404,"CR-zone-4",NA,"https://www.mbta.com/stops/place-FR-0167","",0,"place-FR-0167",2,"Lincoln",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"96",-71.3254039996242,42.4134199997341,646846,"FR-0167-01",NA,"Lincoln","Lincoln - Commuter Rail - Track 1 (Outbound)",1,"Track 1 (Outbound)",42.41342,-71.325404,"CR-zone-4",NA,"https://www.mbta.com/stops/place-FR-0167","",0,"place-FR-0167",2,"Lincoln",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"97",-71.3254039996242,42.4134199997341,646847,"FR-0167-02",NA,"Lincoln","Lincoln - Commuter Rail - Track 2 (Boston)",2,"Track 2 (Boston)",42.41342,-71.325404,"CR-zone-4",NA,"https://www.mbta.com/stops/place-FR-0167","",0,"place-FR-0167",2,"Lincoln",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"98",-71.3576769997421,42.4565650002578,646849,"FR-0201",NA,"Concord","Concord - Commuter Rail",NA,"Commuter Rail",42.456565,-71.357677,"CR-zone-5",NA,"https://www.mbta.com/stops/place-FR-0201","",0,"place-FR-0201",2,"Concord",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"99",-71.3576769997421,42.4565650002578,646850,"FR-0201-01",NA,"Concord","Concord - Commuter Rail - Track 1 (Outbound)",1,"Track 1 (Outbound)",42.456565,-71.357677,"CR-zone-5",NA,"https://www.mbta.com/stops/place-FR-0201","",0,"place-FR-0201",2,"Concord",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"100",-71.3576769997421,42.4565650002578,646851,"FR-0201-02",NA,"Concord","Concord - Commuter Rail - Track 2 (Boston)",2,"Track 2 (Boston)",42.456565,-71.357677,"CR-zone-5",NA,"https://www.mbta.com/stops/place-FR-0201","",0,"place-FR-0201",2,"Concord",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"101",-71.392892000344,42.4570429997095,646853,"FR-0219",NA,"West Concord","West Concord - Commuter Rail",NA,"Commuter Rail",42.457043,-71.392892,"CR-zone-5",NA,"https://www.mbta.com/stops/place-FR-0219","",0,"place-FR-0219",1,"Concord",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"102",-71.392892000344,42.4570429997095,646854,"FR-0219-01",NA,"West Concord","West Concord - Commuter Rail - Track 1 (Outbound)",1,"Track 1 (Outbound)",42.457043,-71.392892,"CR-zone-5",NA,"https://www.mbta.com/stops/place-FR-0219","",0,"place-FR-0219",1,"Concord",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"103",-71.392892000344,42.4570429997095,646855,"FR-0219-02",NA,"West Concord","West Concord - Commuter Rail - Track 2 (Boston)",2,"Track 2 (Boston)",42.457043,-71.392892,"CR-zone-5",NA,"https://www.mbta.com/stops/place-FR-0219","",0,"place-FR-0219",1,"Concord",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"104",-71.4577440005655,42.4603749998155,646857,"FR-0253",NA,"South Acton","South Acton - Commuter Rail",NA,"Commuter Rail",42.460375,-71.457744,"CR-zone-6",NA,"https://www.mbta.com/stops/place-FR-0253","",0,"place-FR-0253",1,"Acton",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"105",-71.4577440005655,42.4603749998155,646858,"FR-0253-01",NA,"South Acton","South Acton - Commuter Rail - Track 1 (Outbound)",1,"Track 1 (Outbound)",42.460375,-71.457744,"CR-zone-6",NA,"https://www.mbta.com/stops/place-FR-0253","",0,"place-FR-0253",1,"Acton",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"106",-71.4577440005655,42.4603749998155,646859,"FR-0253-02",NA,"South Acton","South Acton - Commuter Rail - Track 2 (Boston)",2,"Track 2 (Boston)",42.460375,-71.457744,"CR-zone-6",NA,"https://www.mbta.com/stops/place-FR-0253","",0,"place-FR-0253",1,"Acton",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"107",-71.5026430002383,42.5192360002813,646861,"FR-0301",NA,"Littleton/Route 495","Littleton/Route 495 - Commuter Rail",NA,"Commuter Rail",42.519236,-71.502643,"CR-zone-7",NA,"https://www.mbta.com/stops/place-FR-0301","",0,"place-FR-0301",1,"Littleton",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"108",-71.5026430002383,42.5192360002813,646862,"FR-0301-01",NA,"Littleton/Route 495","Littleton/Route 495 - Commuter Rail - Track 1 (Outbound)",1,"Track 1 (Outbound)",42.519236,-71.502643,"CR-zone-7",NA,"https://www.mbta.com/stops/place-FR-0301","",0,"place-FR-0301",1,"Littleton",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"109",-71.5026430002383,42.5192360002813,646863,"FR-0301-02",NA,"Littleton/Route 495","Littleton/Route 495 - Commuter Rail - Track 2 (Boston)",2,"Track 2 (Boston)",42.519236,-71.502643,"CR-zone-7",NA,"https://www.mbta.com/stops/place-FR-0301","",0,"place-FR-0301",1,"Littleton",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"110",-71.5884760000937,42.5590740003412,646865,"FR-0361",NA,"Ayer","Ayer - Commuter Rail",NA,"Commuter Rail",42.559074,-71.588476,"CR-zone-8",NA,"https://www.mbta.com/stops/place-FR-0361","",0,"place-FR-0361",2,"Ayer",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"111",-71.5884760000937,42.5590740003412,646866,"FR-0361-01",NA,"Ayer","Ayer - Commuter Rail - Track 1",1,"Track 1",42.559074,-71.588476,"CR-zone-8",NA,"https://www.mbta.com/stops/place-FR-0361","",0,"place-FR-0361",2,"Ayer",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"112",-71.5884760000937,42.5590740003412,646867,"FR-0361-02",NA,"Ayer","Ayer - Commuter Rail - Track 2",2,"Track 2",42.559074,-71.588476,"CR-zone-8",NA,"https://www.mbta.com/stops/place-FR-0361","",0,"place-FR-0361",2,"Ayer",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"113",-71.6480039996426,42.5450889996219,646869,"FR-0394",NA,"Shirley","Shirley - Commuter Rail",NA,"Commuter Rail",42.545089,-71.648004,"CR-zone-8",NA,"https://www.mbta.com/stops/place-FR-0394","",0,"place-FR-0394",2,"Shirley",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"114",-71.6480039996426,42.5450889996219,646870,"FR-0394-01",NA,"Shirley","Shirley - Commuter Rail - Track 1",1,"Track 1",42.545089,-71.648004,"CR-zone-8",NA,"https://www.mbta.com/stops/place-FR-0394","",0,"place-FR-0394",2,"Shirley",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"115",-71.6480039996426,42.5450889996219,646871,"FR-0394-02",NA,"Shirley","Shirley - Commuter Rail - Track 2",2,"Track 2",42.545089,-71.648004,"CR-zone-8",NA,"https://www.mbta.com/stops/place-FR-0394","",0,"place-FR-0394",2,"Shirley",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
