"","X","Y","stop_id","stop_name","Routes"
"1",-71.0827540000907,42.3309570004212,"1","Washington St opp Ruggles St","1|8|10|47|19|170|191|171"
"2",-71.0687870001126,42.3305549996944,"10","Theo Glynn Way @ Newmarket Sq","9|8|10|9702|171"
"3",-71.0629109995585,42.3556920002505,"10000","Tremont St opp Temple Pl","193|192|43|191|55"
"4",-71.0762370003429,42.3315909999132,"10003","Albany St opp Randall St","1|47"
"5",-71.071279999868,42.3350169996302,"10005","Albany St opp E Concord St","8|10|47"
"6",-71.070135000596,42.335813999805,"10006","Albany St opp E Newton St","47"
"7",-71.0665559994248,42.3383720003157,"10007","540 Albany St opp Wareham St","47"
"8",-71.0643560006057,42.3399150001976,"10008","Albany St opp Randolph St","701|47"
"9",-70.9159239995474,42.2149859996388,"10009","High St @ Duck Lane","222"
"10",-71.0646209994467,42.3309439997223,"10010","Southampton St @ Newmarket St","9|8|10|9702|171"
"11",-71.0642269997158,42.3401620003813,"10011","Albany St @ Randolph St","47"
"12",-71.0666670003027,42.3383610003122,"10012","Albany St @ Wareham St","47"
"13",-71.0678749999987,42.337555999689,"10013","Albany St @ E Dedham St","47"
"14",-71.0725099995142,42.3341169998002,"10014","Albany St opp Boston Medical","701|8|708|10|47"
"15",-71.0721619998538,42.3374019999854,"10015","Harrison Ave @ E Newton St","8|10|47"
"16",-71.1625660005609,42.4993120001734,"10016","TradeCenter 128","134"
"17",-71.0294439999173,42.3381760003108,"10033","E 1st St @ O St","5|9|11|10|7"
"18",-71.099485999413,42.3629879998011,"101","Massachusetts Ave @ Sidney St","1|701"
"19",-71.0763469997749,42.3316749995525,"10100","Albany St @ Randall St","1"
"20",-71.0791469998279,42.3320660001677,"10101","Melnea Cass Blvd @ Harrison Ave","1|10"
"21",-71.103404000603,42.3652910001068,"102","Massachusetts Ave @ Prospect St","1"
"22",-71.1537609999927,42.348295999876,"1026","Chestnut Hill Ave @ Veronica Smith Ctr","51|65|86"
"23",-71.1520790004104,42.3371209996341,"1027","Chestnut Hill Ave @ Englewood Ave","51|86"
"24",-71.1534510001234,42.3383119997352,"1029","Chestnut Hill Ave @ Commonwealth Ave","51|86"
"25",-71.1550370000066,42.3405949997331,"1030","Chestnut Hill Ave @ Strathmore Rd","51|86"
"26",-71.1532200000544,42.3446070001073,"1033","Chestnut Hill Ave @ Wallingford Rd","51|86"
"27",-71.1529970001058,42.34612299974,"1034","Chestnut Hill Ave @ Union St","51|86"
"28",-71.1533089994387,42.3492610000208,"1035","Market St @ Washington St","86"
"29",-71.1517629996576,42.3517379997871,"1036","Market St @ Sparhawk St","86"
"30",-71.1503760000412,42.3540300003312,"1038","Market St @ Morrow Rd","86"
"31",-71.1493659994059,42.3555689999661,"1039","Market St @ N Beacon St","86"
"32",-71.1058129998699,42.366778999942,"104","Massachusetts Ave @ Bigelow St","1"
"33",-71.1482850001988,42.3573129998841,"1040","Market St @ Guest St","86"
"34",-71.1470820000553,42.3592789999538,"1041","Market St @ Centola St","86"
"35",-71.0973769996941,42.3148979997676,"10413","Columbus Ave @ Weld Ave","22|29|44"
"36",-71.0872379995265,42.2982670004145,"10417","American Legion Hwy @ Blue Hill Ave","14"
"37",-71.0925069994444,42.2958279998345,"10418","American Legion Hwy opp Franklin Hill Ave","14"
"38",-71.1098470005132,42.2859329996478,"10419","American Legion Hwy @ Canterbury St","14"
"39",-71.1463409994557,42.3604590002391,"1042","Market St @ Lothrop St","86"
"40",-71.107389999863,42.2874500001826,"10421","American Legion Hwy @ Walk Hill St","14"
"41",-71.1116949994516,42.2847620002833,"10422","Opp 684 American Legion Hwy","14"
"42",-71.1162539996133,42.2807520001609,"10423","American Legion Hwy @ Stella Rd","14"
"43",-71.116716000249,42.2784669995825,"10424","American Legion Hwy @ Cummins Hwy","14"
"44",-71.1167809994208,42.274381999903,"10425","Opp 950 American Legion Hwy","14"
"45",-71.0945929995816,42.2932550001658,"10427","American Legion Hwy opp Kingbird Rd","14"
"46",-71.1444130000879,42.3616680004527,"1043","Western Ave @ Mackin St","70A|70|86"
"47",-71.1417829995122,42.3621640002002,"1045","450 Western Ave","70A|70|86"
"48",-71.1397860002545,42.3625310000402,"1046","Western Ave @ Litchfield St","70A|70|86"
"49",-71.135443000356,42.3630929995912,"1049","Western Ave @ Everett St","70A|70|86"
"50",-71.128518000237,42.363247999678,"1051","Western Ave @ Travis St","70A|70"
"51",-71.1250429996362,42.3635259999054,"1052","130 Western Ave","70A|70"
"52",-71.0946839998097,42.3051039999621,"10522","Circuit Dr @ Glen Ln","34|16|32|36"
"53",-71.1198050002515,42.3639150003353,"1053","Western Ave @ Genzyme","70A|70"
"54",-71.0846540003068,42.2808859997564,"10540","Morton St @ Evans St","26|21"
"55",-71.1143780005874,42.3619130001482,"1055","River St opp Blackstone St","64|70A|70"
"56",-71.1123870002672,42.3625649998505,"1056","River St @ Fairmont St","70A|70"
"57",-71.0670290005532,42.2762850000155,"10569","2165 Dorchester Ave","217|240|27|24|191"
"58",-71.1085860004126,42.3638500001725,"1058","River St @ Pleasant St","70A|70"
"59",-71.0898680003808,42.2699830000686,"10582","River St opp Fremont St","27|24|191"
"60",-71.0769559994896,42.3366210003632,"10590","Massachusetts Ave @ Washington St","1|701"
"61",-71.1086179995871,42.3683899999381,"106","Massachusetts Ave @ Hancock St","1"
"62",-71.104310999819,42.3651139999121,"1060","Magazine St @ Green St","64|701|91|83"
"63",-71.1326710003806,42.2822870000631,"10603","Washington St @ Durnell Ave","34|34E|40|50"
"64",-71.1089009998186,42.3649520002825,"1061","Western Ave @ Kinnaird St","64|70A|70"
"65",-71.1499959995255,42.2679200002285,"10612","Washington St opp W Boundary Rd","34|34E"
"66",-71.1632349999541,42.2564110003552,"10618","Washington St @ Sumner St","34|35|34E"
"67",-71.110649000555,42.3647980002014,"1062","Western Ave @ Howard St","64|70A|70"
"68",-71.1485509994954,42.2688300000457,"10625","Washington St opp Heron St","34|34E|40"
"69",-71.1327270000919,42.2820869997708,"10633","Washington St @ Rosecliff St","34|34E|40|50"
"70",-71.1141139997125,42.3644919995994,"1064","Western Ave @ Putnam Ave","64|70A|70"
"71",-71.11970400015,42.3640740000454,"1067","Western Ave opp Genzyme","70A|70"
"72",-71.1243870004596,42.3636860001333,"1068","125 Western Ave","70A|70"
"73",-71.1107729999557,42.3692649998839,"107","Massachusetts Ave @ Dana St","1"
"74",-71.1291479999068,42.3632839996546,"1070","Western Ave @ N Harvard St","70A|70"
"75",-71.1320789996451,42.3632529999767,"1071","Western Ave opp Riverdale St","70A|70|86"
"76",-71.1355420001634,42.3631789998642,"1072","Western Ave @ Everett St","70A|70|86"
"77",-71.1385190004865,42.3628070003657,"1074","367 Western Ave opp Brighton Mills Mall","70A|70|86"
"78",-71.1395749995508,42.3626620004284,"1075","Western Ave opp Litchfield St","70A|70|86"
"79",-71.1413600003914,42.3623409997977,"1076","445 Western Ave","70A|70|86"
"80",-71.1619069996716,42.2688630003746,"10768","Centre St @ Grove St","35"
"81",-71.1618059999349,42.2688910004026,"10769","Centre St @ Grove St","35"
"82",-71.1440119994714,42.3618579996048,"1077","495 Western Ave","70A|70|86"
"83",-71.1641939998397,42.2771700003083,"10777","Spring St @ Cass St","36"
"84",-71.1485759995142,42.3570840003792,"1079","Market St @ Vineland St","86"
"85",-71.112998000227,42.370269999593,"108","Massachusetts Ave @ Trowbridge St","1"
"86",-71.150701999991,42.3537160003039,"1081","Market St @ Keenan Rd","86"
"87",-71.1718309995738,42.2753430004019,"10820","Veterans Hospital West Roxbury","36"
"88",-71.1725210003353,42.2768260000686,"10821","Charles Park Rd @ VFW Pkwy","36"
"89",-71.1520609997471,42.3515100001125,"1083","Market St @ Arlington St","86"
"90",-71.1725609996025,42.2769310000549,"10830","5 Charles Park Rd","36"
"91",-71.1685299998599,42.2587249999605,"10833","Dedham Mall @ Stop & Shop","35|34E|52"
"92",-71.1535310002851,42.3490270000575,"1084","Chestnut Hill Ave @ Washington St","51|86"
"93",-71.1537499996096,42.3470889997472,"1085","Chestnut Hill Ave @ Academy Hill Rd","51|86"
"94",-71.1534179996636,42.3445340002785,"1086","Chestnut Hill Ave @ Jackson Ave","51|86"
"95",-71.1546909993993,42.3414360001225,"1088","Chestnut Hill Ave @ Embassy Rd","51|86"
"96",-71.1552720004026,42.3405949996521,"1089","Chestnut Hill Ave @ South St","51|86"
"97",-71.1153710005675,42.3720990001615,"109","Massachusetts Ave @ Bow St","1"
"98",-71.1537020001791,42.3383300001994,"1090","Chestnut Hill Ave @ Commonwealth Ave","51|86"
"99",-71.1514279997725,42.3363860003301,"1092","Chestnut Hill Ave @ Beacon St","51|86"
"100",-71.1091869999082,42.2741329999425,"10923","Cummins Hwy @ Wood Ave","30"
"101",-71.1631020000257,42.3525109997508,"1094","Brooks St @ Faneuil St","64"
"102",-70.999450999745,42.3839370002889,"109802","Saratoga St @ Teragram St","712|713"
"103",-70.9914790000762,42.3823300002096,"109804","Main St @ Pleasant St","712|713"
"104",-70.9889600004029,42.3821350003016,"109805","Main St @ Beal St","712|713"
"105",-70.9858720004031,42.3796170004005,"109807","Hermon St @ Lincoln St","713"
"106",-70.9876930005041,42.3759089997837,"109809","Pauline St opp Woodside Ave","713"
"107",-70.9911979999161,42.3744360002351,"109810","Pauline St @ Pleasant St","713"
"108",-70.9897659998213,42.373180000431,"109811","Pleasant St @ Somerset Ave","713"
"109",-70.9873279995555,42.3729040004071,"109812","Pleasant St @ Bartlett Rd","713"
"110",-70.9846679996908,42.3725950002019,"109814","Pleasant St @ Sunnyside Ave","713"
"111",-70.9811319994759,42.3721980002353,"109816","Pleasant St @ Winthrop St","713"
"112",-70.9768420005502,42.372021000155,"109818","Washington Ave opp Lewis Ave","713"
"113",-70.9744240002983,42.3718999996979,"109819","Washington Ave opp River Rd","713"
"114",-70.9719099996158,42.3724559999374,"109820","Washington Ave opp Veterans Rd","713"
"115",-70.9715850004555,42.3727009996225,"109821","Veterans Rd @ Washington Ave","712|713"
"116",-70.9728040000315,42.3742839995677,"109822","Veterans Rd @ Cutler St","712|713"
"117",-70.9740200002603,42.3758779997117,"109823","Veterans Rd @ Levy Bramson Way","712"
"118",-70.974987000074,42.3774340001951,"109824","Veterans Rd opp Seafoam Ave","712"
"119",-70.9758009998716,42.3789290004052,"109825","Veterans Rd @ Hadassah Way","712"
"120",-70.9755030003971,42.3811349999391,"109826","Veterans Rd @ Shirley St","712"
"121",-70.9738269998855,42.3825629997,"109827","Veterans Rd @ Locust St","712"
"122",-70.9731520002837,42.3845209996735,"109828","Crest Ave @ Grovers Ave","712"
"123",-70.9757450003345,42.3864549998007,"109829","Crest Ave @ Highland Ave","712"
"124",-70.9780520004253,42.3847359997718,"109830","Revere St opp Summit Ave","712"
"125",-70.980364999708,42.3824800004073,"109831","Revere St @ Governors Dr","712"
"126",-70.982269999626,42.3816699996267,"109832","Revere St @ Winthrop St","712"
"127",-70.9864859994513,42.3820159999757,"109834","Main St @ Douglas St","712|713"
"128",-70.9889419994743,42.3822550001282,"109835","Main St @ Fairview St","712|713"
"129",-70.9917160003824,42.3824700000427,"109836","Main St @ Pleasant St","712|713"
"130",-70.9991590003004,42.3839630002,"109838","Saratoga St opp Teragram St","712|713"
"131",-70.97044100027,42.3707130001408,"109841","Shirley St opp Moore St","712|713"
"132",-70.9712839996548,42.3694670002853,"109842","Shirley St opp Crystal Cove Ave","712|713"
"133",-70.9708870004371,42.3609820004203,"109848","Shirley St @ Bay View Ave","712|713"
"134",-70.9705869996745,42.3588969996117,"109849","Tafts Ave @ Otis St","712|713"
"135",-70.967703999731,42.3556900000571,"109853","Deer Island - MWRA Gate","713|712"
"136",-70.9705739995528,42.3591960000786,"109857","Tafts Ave @ Otis St","712|713"
"137",-70.9707949994331,42.3607760000332,"109858","Shirley St @ Bay View Ave","712|713"
"138",-70.9702160000775,42.36299599989,"109860","Shirley St @ Yirrell Beach","712|713"
"139",-70.9692100002416,42.3652430003537,"109862","Shirley St opp Pontos St","712|713"
"140",-70.971194000259,42.3692949995677,"109864","Shirley St @ Crystal Cove Ave","712|713"
"141",-70.9703609994453,42.3705489998427,"109865","Shirley St @ Moore St","712|713"
"142",-70.9861500002574,42.3818890002109,"109868","Main St @ Hermon St","713|712"
"143",-70.9824780003671,42.3815439998929,"109870","Main St @ Winthrop St","712"
"144",-70.9804659995684,42.3823140000189,"109871","Revere St opp Governors Dr","712"
"145",-70.9778890001496,42.3847120002999,"109872","Revere St @ Summit Ave","712"
"146",-70.97583800012,42.386405000071,"109873","Crest Ave @ Revere St","712"
"147",-70.9732529996209,42.3844280002537,"109874","Crest Ave @ Grovers Ave","712"
"148",-70.9737090000311,42.3825889996527,"109875","Beach Rd @ Locust St","712"
"149",-70.9746879999034,42.3775260000293,"109878","Shirley St opp Seafoam Ave","712"
"150",-70.9739179998309,42.3761410002343,"109879","Shirley St @ Levy Bramson Way","712"
"151",-70.9725550003277,42.3745540002058,"109880","Shirley St @ Cutler St","712"
"152",-70.974240000103,42.3720690000434,"109883","Washington Ave @ River Rd","713"
"153",-70.9765769996116,42.3721140003802,"109884","Washington Ave @ Lewis Ave","713"
"154",-70.9782649999136,42.3722799997701,"109885","Washington Ave @ Willow Ave","713"
"155",-70.9808750004501,42.3723029996115,"109886","Washington Ave @ Winthrop St","713"
"156",-70.9826540000642,42.3724789998861,"109887","Pleasant St @ Vine Ave","713"
"157",-70.9844010003067,42.3726859999928,"109888","Pleasant St @ Buchanan St","713"
"158",-70.9870610003171,42.372995000053,"109890","Pleasant St @ Bartlett Rd","713"
"159",-70.9897290004152,42.3733010002899,"109891","Pleasant St @ Somerset Ave","713"
"160",-70.9911230004215,42.3743100003939,"109892","Pauline St @ Pleasant St","713"
"161",-70.9876029998977,42.3758110001471,"109893","Pauline St @ Woodside Ave","713"
"162",-70.9854570005352,42.3782019997476,"109894","Hermon St @ Belcher St","713"
"163",-70.9856990005423,42.3796280002469,"109895","Hermon St @ Lincoln St","713"
"164",-70.9712830004198,42.3727579995575,"109898","Shirley St @ Washington Ave","712|713"
"165",-70.9766349998455,42.3856739996051,"109899","Revere St @ Golden Dr","712"
"166",-70.9765290002761,42.3855820001935,"109900","Revere St @ Hutchinson St","712"
"167",-70.9749959994001,42.3807640001694,"109901","Shirley St @ Beach Rd","712"
"168",-70.9844889996852,42.3768650000488,"109905","Pauline St @ Hermon St","713"
"169",-71.0844589997454,42.334762999629,"11","Melnea Cass Blvd opp Kerr Way","8|47|19"
"170",-71.1181240003951,42.3732590002168,"110","Massachusetts Ave @ Holyoke St","1|69|68"
"171",-71.1624600000226,42.3556179996313,"1100","Brooks St @ Hobart St","64"
"172",-71.1579990005702,42.3582969997315,"1102","N Beacon St @ Parsons St","64"
"173",-71.1540239997703,42.3575770001166,"1103","N Beacon St @ Goodenough St","64"
"174",-71.1528010005176,42.3570000002994,"1104","N Beacon St opp Vineland St","64"
"175",-71.1415099997662,42.3541150001934,"1109","N Beacon St @ Saunders St","64"
"176",-71.0402380002358,42.3171839997237,"111","Mt Vernon St @ South Point Dr","16|8"
"177",-71.1381730003802,42.3535829999105,"1110","N Beacon St @ Cambridge St","64"
"178",-71.1363649996809,42.353931000323,"1111","Cambridge St opp Hano St","64|503|9703|9702|501|66|9701"
"179",-71.1332659995374,42.3552509996109,"1112","390 Cambridge St","64|503|9703|9702|501|66|9701"
"180",-71.1314479995366,42.3559429997959,"1113","Cambridge St @ Linden St","64|503|9703|9702|501|66|9701"
"181",-71.1119319996233,42.3189930004072,"11131","Centre St @ Roseway St","39|192|41|35|38|32"
"182",-71.1265050001808,42.357757999995,"1114","Cambridge St @ N Harvard St","64|503|9703|9702|501|9701"
"183",-71.090587999853,42.331221000107,"11148","Malcolm X Blvd @ Madison Park HS","15|45|23|22|19|44|66|28"
"184",-71.0884199994976,42.3307319996157,"11149","Malcolm X Blvd @ O'Bryant HS","15|45|23|19|44|66|28"
"185",-71.1239670001635,42.35865799988,"1115","Cambridge St @ Seattle St","64"
"186",-71.0709169999814,42.3383929999746,"11158","Harrison Ave @ E Brookline St","8|10"
"187",-71.1187430001451,42.3606209999968,"1116","Cambridge St @ Mass Pike Exit","64"
"188",-71.1145000001212,42.3114659999277,"11164","Centre St @ Burroughs St","39|192|41|35"
"189",-71.099631000289,42.3145369998867,"11187","Washington St @ School St","42"
"190",-71.0503379995952,42.3480619995947,"11219","A St @ Necco St","11"
"191",-71.0830380003254,42.3377820001969,"11228","Tremont St @ Lenox St","43"
"192",-71.1044050004012,42.3649349995712,"1123","Green St @ Magazine St","64|70A|70|47"
"193",-71.0617829996788,42.3299190001251,"11241","South Bay Mall @ Target","16|8|10"
"194",-71.0619510001665,42.3271449995748,"11242","South Bay Mall opp Bed Bath & Beyond","16|8|10"
"195",-71.0926920005202,42.3311969998782,"11257","Malcolm X Blvd @ King St","15|45|23|19|44|66|28"
"196",-71.0862030005744,42.3294830002756,"11259","Malcolm X Blvd @ Shawmut Ave","15|45|23|19|44|66|28"
"197",-71.1154870005647,42.3085879996641,"1128","South St @ Sedgwick St","39|192|32"
"198",-71.1141440001368,42.3121979998536,"1129","Centre St @ Seaverns Ave","39|192|41|35|38|32"
"199",-71.0621980005169,42.3647369997627,"113","Portland St @ Causeway St","4"
"200",-71.1140460004906,42.3144619998803,"1130","Centre St @ Saint John St","39|192|41|35|38|32"
"201",-71.1295390000914,42.3483880002742,"11302","Harvard St @ Verndale St","66"
"202",-71.055037999865,42.3430470002581,"11319","W Second St opp W Third St","11"
"203",-71.1136600000191,42.3164930003877,"1132","Centre St opp Beaufort Rd","39|192|41|35|38|32"
"204",-71.089207000278,42.3308009998191,"11323","Malcolm X Blvd opp O'Bryant HS","15|45|23|19|44|66|28"
"205",-71.1104379997366,42.3210480000647,"1134","Centre St @ Paul Gore St","41"
"206",-71.1090399997454,42.3221640004109,"1135","Centre St @ Sheridan St","41"
"207",-71.1067720005767,42.322499999951,"1136","Centre St @ Wyman St","41"
"208",-71.1046619998759,42.322684000004,"1137","Centre St @ Mozart St","41"
"209",-71.1027960000901,42.32288599956,"1138","Centre St @ Estrella St","41"
"210",-71.0759560003829,42.3473459996754,"11384","Dartmouth St @ Back Bay Sta","10|170"
"211",-71.0820450005397,42.3453439995822,"11388","Huntington Ave @ Belvidere St","39|9703|9|192|9702|9701"
"212",-71.0854759995938,42.3477789996431,"11390","Dalton St @ Boylston St","39|55"
"213",-71.087495000599,42.3473859997992,"11391","Boylston St @ Massachusetts Ave","55"
"214",-71.0600669994083,42.3661139997138,"114","Causeway St @ North Station","4|194"
"215",-71.0975709997349,42.3247909999655,"1140","Centre St @ Highland St","41|14"
"216",-71.096534000356,42.3261020001574,"1141","Centre St opp New Heath St","41|14"
"217",-71.0875319997705,42.3719280002187,"11410","Cambridge St @ Max Ave","69"
"218",-71.0953550003442,42.3134550003042,"11413","Columbus Ave @ Walnut Ave","22|29|44"
"219",-71.0514260002545,42.3466770000892,"11419","A St @ Mt Washington Ave","11"
"220",-71.0955180004585,42.3277780001203,"1142","Centre St @ Cedar St","41|14"
"221",-71.0930320002193,42.3296569997939,"1144","Centre St @ Highland Ave","41|14"
"222",-71.0909030002859,42.3297519998781,"1145","42A John Eliot Sq","41|14"
"223",-71.0862059995539,42.3289690001989,"1147","Dudley St @ Guild Row","45|41|14|44"
"224",-71.0861300004413,42.3296870000075,"1148","Malcolm X Blvd @ Shawmut Ave","15|45|23|41|14|19|44|66|28"
"225",-71.0633610001996,42.3463009999716,"11481","Herald St @ Harrison Ave","9"
"226",-71.0691420000699,42.3187830003995,"11482","Dudley St @ Uphams Corner Station","15|41|191"
"227",-71.0913429994559,42.3300960000931,"1149","205 Roxbury St","45|41|14|44"
"228",-71.0940989994067,42.329385999708,"1150","Centre St @ Gardner St","41|14"
"229",-71.0664990003855,42.3175849996603,"11501","Dudley St @ Virginia St","15|41|191"
"230",-71.0958119994427,42.3275479996825,"1151","Centre St @ Cedar St","41|14"
"231",-71.0660040001462,42.3072179995978,"11512","Bowdoin opp Mt Ida","15|17|191"
"232",-71.0966649998362,42.326053000379,"1152","Centre St @ New Heath St","41|14"
"233",-71.1066320002242,42.3003879997289,"11521","Morton St @ Arborway","21|31"
"234",-71.0974210001,42.3250070002396,"1153","Centre St @ Columbus Ave","41|14"
"235",-71.0995790004826,42.3253659998291,"1154","Heath St @ Bromley St","14"
"236",-71.1404759994491,42.3258090002202,"11545","Lee St @ Boylston St","51"
"237",-71.102275000053,42.3229499996438,"1155","Centre St @ Bickford St","41"
"238",-71.1057159999422,42.322676000292,"1156","Centre St @ Sunnyside St","41"
"239",-71.1086610000276,42.3223679995767,"1158","Centre St @ Creighton St","41"
"240",-71.0947249996039,42.3052359996944,"11587","Circuit Dr @ Glen Ln","34|16|38|32|36"
"241",-71.1105440004984,42.3210930004371,"1159","Centre St @ Barbara St","41"
"242",-71.0871729997197,42.3338619995747,"11592","Ruggles St @ Cabot St","8|47|19"
"243",-71.0860159997098,42.3331859997557,"11593","Ruggles St opp Kerr Way","8|47|19"
"244",-71.1117980005652,42.3194489996216,"1160","S Huntington Ave @ Moraine St","39|192|35"
"245",-71.1134600000808,42.3170169997725,"1161","Centre St @ Lochstead Ave","39|192|41|35"
"246",-71.1499889997157,42.2674320000411,"11613","W Boundary Rd @ Washington St","40"
"247",-71.1141600005139,42.3133060002744,"1164","Centre St @ Myrtle St","39|192|41|35"
"248",-71.0975629997725,42.3164459999531,"1165","Washington St @ Walnut Pk","42"
"249",-71.096449000221,42.3175790003833,"1166","Washington St @ Cobden St","42"
"250",-71.0951390001814,42.3188989997675,"1167","Washington St opp Dimock St","42"
"251",-71.0940670004304,42.3199579997572,"1168","Washington St @ Townsend St","42"
"252",-71.2117279994978,42.4859189998616,"11689","Burlington Mall Rd opp NE Executive Pk","350|351"
"253",-71.0929739994831,42.3208290000176,"1169","Washington St @ Brinton St","42"
"254",-71.1949200004498,42.4841989998534,"11694","S Bedford St @ Wayside Rd","350"
"255",-71.0577240000015,42.3618470003896,"117","Congress St @ Haymarket Sta","4|193|326|194|192|92|93|191|325"
"256",-71.091752000178,42.3217490002935,"1170","Washington St @ ML King Blvd","42"
"257",-71.0916739996314,42.2841429997973,"11712","Blue Hill Ave @ Morton St","31|29|28"
"258",-71.0939069996055,42.2701679998298,"11719","Blue Hill Ave opp Babson St","31|29|28"
"259",-71.0892799998046,42.3235679999965,"1172","Washington St @ Dale St","42"
"260",-71.088643000034,42.3242700001879,"1173","Washington St opp Cedar St","42"
"261",-71.0826889996514,42.2901040004494,"11735","Ames St @ Franklin Field","29"
"262",-71.0863889996844,42.2906120002683,"11736","Ames St @ Westview St","29"
"263",-71.0877720004384,42.325826999669,"1174","Washington St @ Circuit St","42"
"264",-71.0871489997814,42.3272759996416,"1175","Washington St @ St James St","42"
"265",-71.094814999645,42.3602300003669,"11771","Vassar St @ Massachusetts Ave","747"
"266",-71.0871239997459,42.3276379996452,"1178","Washington St @ Bartlett St","42"
"267",-71.1024570001104,42.3379690001668,"11780","Ave Louis Pasteur @ Longwood Ave","47|38|19|28|32|39|9|35|8|22|57"
"268",-71.1010139994058,42.3400949999394,"11781","Ave Louis Pasteur @ The Fenway","9|8|22|57|47|19|28"
"269",-71.0878119996029,42.3260349997641,"1179","Washington St @ Guild St","42"
"270",-71.0792929997924,42.332146,"11792","Harrison Ave @ Melnea Cass Blvd","8|47"
"271",-71.1011319994539,42.3401290001738,"11799","Ave Louis Pasteur @ The Fenway","9|8|47"
"272",-71.0887730003284,42.3243070002646,"1180","Washington St @ Cedar St","42"
"273",-71.1023340001394,42.3384729996864,"11802","Ave Louis Pasteur @ Longwood Ave","9|8|708|47|19"
"274",-71.1058460004109,42.3382069996302,"11803","Longwood Ave @ Binney St","9|8|708|47|19|747"
"275",-71.108581000364,42.3488459996483,"11809","Mountfort St @ Carlton St","47|747"
"276",-71.0899029994338,42.3232750002929,"1181","Washington St @ Oakland St","42"
"277",-71.0918990002263,42.321772000021,"1182","Washington St @ Valentine St","42"
"278",-71.0931220002587,42.3208509997055,"1183","Washington St @ Marcella St","42"
"279",-71.1467930004462,42.3323150002222,"11835","Chestnut Hill Ave opp Buckminster Rd","51"
"280",-71.1501049997768,42.3044669997606,"11836","145 Grove St opp Bellingham Rd","51"
"281",-71.1522489997514,42.3026380002147,"11837","Grove St @ South St","51"
"282",-71.1698010005375,42.3000910001827,"11839","Corey St @ LaGrange St","37"
"283",-71.0940059994804,42.3201549996329,"1184","Washington St opp Townsend St","42"
"284",-71.1460110002787,42.3299719998805,"11845","Chestnut Hill Ave @ Ackers Ave","51"
"285",-71.0954779998221,42.3187400000408,"1185","Washington St @ Dimock St","42"
"286",-71.2373770004964,42.2770229997218,"11853","Chestnut St opp Oak St","59"
"287",-71.0970460004319,42.3171819997775,"1186","Washington St @ Bray St","42"
"288",-71.1318200000912,42.2870719998067,"11860","Robert St @ Belgrade Ave","51"
"289",-71.1338320005222,42.2891509998509,"11868","5 Walter St opp Hewlett St","51"
"290",-71.0986060004655,42.3155960002172,"1187","Washington St @ Atherton St","42"
"291",-71.0976520000913,42.3152070004422,"1188","Columbus Ave opp Weld Ave","22|29|44"
"292",-71.1179520005927,42.3613169998478,"1189","Soldiers Field Rd @ Cambridge St","64"
"293",-71.0562510002992,42.3574949996012,"11891","Pearl St @ Congress St","4|193|194|192|92|93|191"
"294",-71.1238530005525,42.3588900002714,"1190","Cambridge St @ Seattle St","64|503|501"
"295",-71.1280449997714,42.3574579997527,"1191","Cambridge St @ Lincoln St","64|503|501|66"
"296",-71.1467189998987,42.3324140002732,"11917","Chestnut Hill Ave @ Buckminster Rd","51"
"297",-71.1328750005976,42.3555510000253,"1193","Cambridge St @ Franklin St","64|503|501|66"
"298",-71.1157640002792,42.3096509998806,"11939","Centre St @ Eliot St","41|35|38"
"299",-71.1358460000652,42.3542779998847,"1195","Cambridge St @ Emery Rd","64|503|501|66"
"300",-71.1381279999697,42.353747999904,"1196","N Beacon St @ Cambridge St","64"
"301",-71.1417379995897,42.354360000138,"1197","N Beacon St opp Saunders St","64"
"302",-71.1813799997234,42.2776030002148,"120","Rivermoor St @ Industrial Park","36"
"303",-71.1527960000751,42.3571869999101,"1202","N Beacon St @ Vineland St","64"
"304",-71.1543939995971,42.3579939998489,"1203","N Beacon St @ Birmingham Pkwy","64"
"305",-71.1579689995265,42.3586630000972,"1204","Birmingham Pkwy @ Soldiers Field Rd","64"
"306",-71.1626449998868,42.3554669999716,"1206","Brooks St @ Gerrish St","64"
"307",-71.1633410003596,42.3524170003073,"1211","Faneuil St @ Brooks St","64"
"308",-71.1673490000034,42.3511960003621,"1214","Faneuil St @ Oak Square","64"
"309",-71.1480620004443,42.3788959998017,"12144","Huron Ave opp Park Ave","72|75"
"310",-71.1536689997166,42.3807179997992,"12145","Fresh Pond Golf Course","72|75"
"311",-71.1546700005963,42.3811810004237,"12147","700 Huron Ave","72|75"
"312",-71.0982239996338,42.317078000045,"1215","Columbus Ave @ Bray St","22|29|44"
"313",-71.0982970003234,42.319416000405,"1216","Columbus Ave @ Dimock St","22|29|44"
"314",-71.098079999896,42.3250149998781,"1219","Columbus Ave @ Centre St","22|29"
"315",-71.0562669996314,42.3211130002368,"122","Columbia Rd @ Buttonwood St","41|8"
"316",-71.0969209996254,42.3280120002954,"1221","Columbus Ave @ Cedar St","22|29"
"317",-71.0944680003701,42.3311909996963,"1222","Columbus Ave @ Malcolm X Blvd","22|29"
"318",-71.0923429998373,42.3327060000726,"1224","Tremont St opp Prentiss St","15|45|23|22|29|44|28"
"319",-71.0885490001445,42.3347930001702,"1226","Tremont St @ Ruggles St","9|8|43|9702|19"
"320",-71.0868259999046,42.3356979999871,"1227","Tremont St @ Melnea Cass Blvd","43"
